county_name,article,tax_allocation_point_of_sale,gs_105_524_adjustments,tax_allocation_other_1,article_42_adjustment_2,cost_of_collection_3,per_capita_adjustments,gs_105_486_b_adjustment_4,distributable_proceeds,month,year,date,fiscal_year
Davie,42-Food,0,0,28901.41,0,-105.2,0,-1928.56,26867.65,july,2017,2017-07-01,2018
Davie,43,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Davie,44,0.01,0,0,0,0,0,0,0.01,july,2017,2017-07-01,2018
Davie,44 *524(c.),0,86453.9,0,0,-314.69,0,0,86139.21,july,2017,2017-07-01,2018
Davie,45,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Davie,46,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Davie,Total,611854.52,67146.66,99339.31,-1656.28,-2827.13,93090.62,-19976.69,846971.01,july,2017,2017-07-01,2018
Duplin,39,359887.94,-11356.36,0,0,-1268.65,0,0,347262.93,july,2017,2017-07-01,2018
Duplin,39-Food,0,0,68558.11,0,-249.55,0,0,68308.56,july,2017,2017-07-01,2018
Duplin,40,179943.93,-5678.18,0,0,-634.33,171564.7,8050.01,353246.13,july,2017,2017-07-01,2018
Duplin,40-Food,0,0,41450.54,0,-150.88,0,963.11,42262.77,july,2017,2017-07-01,2018
Duplin,42,179943.93,-5678.18,0,-1948.42,-627.24,0,0,171690.09,july,2017,2017-07-01,2018
Duplin,42-Food,0,0,41450.54,0,-150.88,0,963.11,42262.77,july,2017,2017-07-01,2018
Duplin,43,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Duplin,44,46.63,0,0,0,-0.17,0,0,46.46,july,2017,2017-07-01,2018
Duplin,44 *524(c.),0,149398.41,0,0,-543.81,0,0,148854.6,july,2017,2017-07-01,2018
Duplin,45,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Duplin,46,89908.99,0,0,0,-327.27,0,0,89581.72,july,2017,2017-07-01,2018
Duplin,Total,809731.42,126685.69,151459.19,-1948.42,-3952.78,171564.7,9976.23,1263516.03,july,2017,2017-07-01,2018
Durham,39,5602872.11,-176800.1,0,0,-19750.9,0,0,5406321.11,july,2017,2017-07-01,2018
Durham,39-Food,0,0,414364.99,0,-1508.29,0,0,412856.7,july,2017,2017-07-01,2018
Durham,40,2801435.47,-88400.03,0,0,-9875.45,-989408.99,246284.36,1960035.36,july,2017,2017-07-01,2018
Durham,40-Food,0,0,205784.19,0,-749.05,0,29465.74,234500.88,july,2017,2017-07-01,2018
Durham,42,2801435.47,-88400.03,0,-30333.81,-9765.03,0,0,2672936.6,july,2017,2017-07-01,2018
Durham,42-Food,0,0,205784.19,0,-749.05,0,29465.74,234500.88,july,2017,2017-07-01,2018
Durham,43,2774395.13,0,0,0,-4713.34,0,0,2769681.79,july,2017,2017-07-01,2018
Durham,44,425.53,0,0,0,-1.55,0,0,423.98,july,2017,2017-07-01,2018
Durham,44 *524(c.),0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Durham,45,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Durham,46,1388129.96,0,0,0,-5052.79,0,0,1383077.17,july,2017,2017-07-01,2018
Durham,Total,15368693.67,-353600.16,825933.37,-30333.81,-52165.45,-989408.99,305215.84,15074334.47,july,2017,2017-07-01,2018
Edgecombe,39,308568.84,-9736.97,0,0,-1087.75,0,0,297744.12,july,2017,2017-07-01,2018
Edgecombe,39-Food,0,0,88565.31,0,-322.38,0,0,88242.93,july,2017,2017-07-01,2018
Edgecombe,40,154284.4,-4868.48,0,0,-543.87,164605.56,7310.33,320787.94,july,2017,2017-07-01,2018
Edgecombe,40-Food,0,0,37641.84,0,-137.02,0,874.62,38379.44,july,2017,2017-07-01,2018
Edgecombe,42,154284.4,-4868.48,0,-1670.58,-537.79,0,0,147207.55,july,2017,2017-07-01,2018
Edgecombe,42-Food,0,0,37641.84,0,-137.02,0,874.62,38379.44,july,2017,2017-07-01,2018
Edgecombe,43,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Edgecombe,44,33.46,0,0,0,-0.12,0,0,33.34,july,2017,2017-07-01,2018
Edgecombe,44 *524(c.),0,141056.37,0,0,-513.45,0,0,140542.92,july,2017,2017-07-01,2018
Edgecombe,45,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Edgecombe,46,76391.54,0,0,0,-278.07,0,0,76113.47,july,2017,2017-07-01,2018
Edgecombe,Total,693562.64,121582.44,163848.99,-1670.58,-3557.47,164605.56,9059.57,1147431.15,july,2017,2017-07-01,2018
Forsyth,39,3978905.46,-125555.41,0,0,-14026.19,0,0,3839323.86,july,2017,2017-07-01,2018
Forsyth,39-Food,0,0,614331.14,0,-2236.17,0,0,612094.97,july,2017,2017-07-01,2018
Forsyth,40,1989452.74,-62777.7,0,0,-7013.1,193808.03,-77934.63,2035535.34,july,2017,2017-07-01,2018
Forsyth,40-Food,0,0,253781.73,0,-923.77,0,-9324.19,243533.77,july,2017,2017-07-01,2018
Forsyth,42,1989452.74,-62777.7,0,-21541.7,-6934.69,0,0,1898198.65,july,2017,2017-07-01,2018
Forsyth,42-Food,0,0,253781.73,0,-923.77,0,-9324.19,243533.77,july,2017,2017-07-01,2018
Forsyth,43,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Forsyth,44,58.3,0,0,0,-0.21,0,0,58.09,july,2017,2017-07-01,2018
Forsyth,44 *524(c.),0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Forsyth,45,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Forsyth,46,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Forsyth,Total,7957869.24,-251110.81,1121894.6,-21541.7,-32057.9,193808.03,-96583.01,8872278.45,july,2017,2017-07-01,2018
Franklin,39,393494.68,-12416.83,0,0,-1387.12,0,0,379690.73,july,2017,2017-07-01,2018
Franklin,39-Food,0,0,45038.83,0,-163.94,0,0,44874.89,july,2017,2017-07-01,2018
Franklin,40,196747.33,-6208.41,0,0,-693.56,180363.46,-9937.38,360271.44,july,2017,2017-07-01,2018
Franklin,40-Food,0,0,44454.02,0,-161.81,0,-1188.92,43103.29,july,2017,2017-07-01,2018
Franklin,42,196747.33,-6208.41,0,-2130.37,-685.81,0,0,187722.74,july,2017,2017-07-01,2018
Franklin,42-Food,0,0,44454.02,0,-161.81,0,-1188.92,43103.29,july,2017,2017-07-01,2018
Franklin,43,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Franklin,44,175.55,0,0,0,-0.64,0,0,174.91,july,2017,2017-07-01,2018
Franklin,44 *524(c.),0,185041.68,0,0,-673.55,0,0,184368.13,july,2017,2017-07-01,2018
Franklin,45,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Franklin,46,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Franklin,Total,787164.89,160208.03,133946.87,-2130.37,-3928.24,180363.46,-12315.22,1243309.42,july,2017,2017-07-01,2018
Gaston,39,2147363.48,-67760.62,0,0,-7569.75,0,0,2072033.11,july,2017,2017-07-01,2018
Gaston,39-Food,0,0,349410.88,0,-1271.86,0,0,348139.02,july,2017,2017-07-01,2018
Gaston,40,1073681.75,-33880.31,0,0,-3784.88,190032.77,40891.99,1266941.32,july,2017,2017-07-01,2018
Gaston,40-Food,0,0,147221.83,0,-535.89,0,4892.37,151578.31,july,2017,2017-07-01,2018
Gaston,42,1073681.75,-33880.31,0,-11625.78,-3742.56,0,0,1024433.1,july,2017,2017-07-01,2018
Gaston,42-Food,0,0,147221.83,0,-535.89,0,4892.37,151578.31,july,2017,2017-07-01,2018
Gaston,43,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Gaston,44,109.89,0,0,0,-0.4,0,0,109.49,july,2017,2017-07-01,2018
Gaston,44 *524(c.),0,148640.04,0,0,-541.05,0,0,148098.99,july,2017,2017-07-01,2018
Gaston,45,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Gaston,46,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Gaston,Total,4294836.87,13118.8,643854.54,-11625.78,-17982.28,190032.77,50676.73,5162911.65,july,2017,2017-07-01,2018
Gates,39,38606.97,-1218.25,0,0,-136.09,0,0,37252.63,july,2017,2017-07-01,2018
Gates,39-Food,0,0,14754.39,0,-53.71,0,0,14700.68,july,2017,2017-07-01,2018
Gates,40,19303.49,-609.13,0,0,-68.05,49060.22,-3175.03,64511.5,july,2017,2017-07-01,2018
Gates,40-Food,0,0,8127.68,0,-29.58,0,-379.86,7718.24,july,2017,2017-07-01,2018
Gates,42,19303.49,-609.13,0,-209.02,-67.29,0,0,18418.05,july,2017,2017-07-01,2018
Gates,42-Food,0,0,8127.68,0,-29.58,0,-379.86,7718.24,july,2017,2017-07-01,2018
Gates,43,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Gates,44,100.06,0,0,0,-0.36,0,0,99.7,july,2017,2017-07-01,2018
Gates,44 *524(c.),0,51569,0,0,-187.71,0,0,51381.29,july,2017,2017-07-01,2018
Gates,45,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Gates,46,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Gates,Total,77314.01,49132.49,31009.75,-209.02,-572.37,49060.22,-3934.75,201800.33,july,2017,2017-07-01,2018
Graham,39,60354.72,-1904.51,0,0,-212.76,0,0,58237.45,july,2017,2017-07-01,2018
Graham,39-Food,0,0,13065.19,0,-47.56,0,0,13017.63,july,2017,2017-07-01,2018
Graham,40,30177.38,-952.26,0,0,-106.38,21396.78,-849.17,49666.35,july,2017,2017-07-01,2018
Graham,40-Food,0,0,6065.81,0,-22.08,0,-101.59,5942.14,july,2017,2017-07-01,2018
Graham,42,30177.38,-952.26,0,-326.76,-105.19,0,0,28793.17,july,2017,2017-07-01,2018
Graham,42-Food,0,0,6065.81,0,-22.08,0,-101.59,5942.14,july,2017,2017-07-01,2018
Graham,43,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Graham,44,12.19,0,0,0,-0.04,0,0,12.15,july,2017,2017-07-01,2018
Graham,44 *524(c.),0,23509.4,0,0,-85.57,0,0,23423.83,july,2017,2017-07-01,2018
Graham,45,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Graham,46,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Graham,Total,120721.67,19700.37,25196.81,-326.76,-601.66,21396.78,-1052.35,185034.86,july,2017,2017-07-01,2018
Granville,39,363124.92,-11458.5,0,0,-1280.07,0,0,350386.35,july,2017,2017-07-01,2018
Granville,39-Food,0,0,63640.91,0,-231.65,0,0,63409.26,july,2017,2017-07-01,2018
Granville,40,181562.46,-5729.25,0,0,-640.03,162386.11,11259.17,348838.46,july,2017,2017-07-01,2018
Granville,40-Food,0,0,40535.92,0,-147.55,0,1347.06,41735.43,july,2017,2017-07-01,2018
Granville,42,181562.46,-5729.25,0,-1965.95,-632.88,0,0,173234.38,july,2017,2017-07-01,2018
Granville,42-Food,0,0,40535.92,0,-147.55,0,1347.06,41735.43,july,2017,2017-07-01,2018
Granville,43,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Granville,44,38.47,0,0,0,-0.14,0,0,38.33,july,2017,2017-07-01,2018
Granville,44 *524(c.),0,141814.74,0,0,-516.21,0,0,141298.53,july,2017,2017-07-01,2018
Granville,45,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Granville,46,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Granville,Total,726288.31,118897.74,144712.75,-1965.95,-3596.08,162386.11,13953.29,1160676.17,july,2017,2017-07-01,2018
Greene,39,64321.72,-2029.69,0,0,-226.74,0,0,62065.29,july,2017,2017-07-01,2018
Greene,39-Food,0,0,14257.24,0,-51.9,0,0,14205.34,july,2017,2017-07-01,2018
Greene,40,32160.87,-1014.84,0,0,-113.37,90963.39,-5722.56,116273.49,july,2017,2017-07-01,2018
Greene,40-Food,0,0,14649.07,0,-53.32,0,-684.66,13911.09,july,2017,2017-07-01,2018
Greene,42,32160.87,-1014.84,0,-348.24,-112.1,0,0,30685.69,july,2017,2017-07-01,2018
Greene,42-Food,0,0,14649.07,0,-53.32,0,-684.66,13911.09,july,2017,2017-07-01,2018
Greene,43,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Greene,44,8.26,0,0,0,-0.03,0,0,8.23,july,2017,2017-07-01,2018
Greene,44 *524(c.),0,91004.11,0,0,-331.25,0,0,90672.86,july,2017,2017-07-01,2018
Greene,45,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Greene,46,16141.31,0,0,0,-58.75,0,0,16082.56,july,2017,2017-07-01,2018
Greene,Total,144793.03,86944.74,43555.38,-348.24,-1000.78,90963.39,-7091.88,357815.64,july,2017,2017-07-01,2018
Guilford,39,7172773.19,-226338.75,0,0,-25285.02,0,0,6921149.42,july,2017,2017-07-01,2018
Guilford,39-Food,0,0,806629.74,0,-2936.13,0,0,803693.61,july,2017,2017-07-01,2018
Guilford,40,3586386.63,-113169.37,0,0,-12642.51,-478861.7,-169779.63,2811933.42,july,2017,2017-07-01,2018
Guilford,40-Food,0,0,358038.82,0,-1303.26,0,-20312.63,336422.93,july,2017,2017-07-01,2018
Guilford,42,3586386.63,-113169.37,0,-38833.23,-12501.16,0,0,3421882.87,july,2017,2017-07-01,2018
Guilford,42-Food,0,0,358038.82,0,-1303.26,0,-20312.63,336422.93,july,2017,2017-07-01,2018
Guilford,43,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Guilford,44,94.1,0,0,0,-0.34,0,0,93.76,july,2017,2017-07-01,2018
Guilford,44 *524(c.),0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Guilford,45,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Guilford,46,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Guilford,Total,14345640.55,-452677.49,1522707.38,-38833.23,-55971.68,-478861.7,-210404.89,14631598.94,july,2017,2017-07-01,2018
Halifax,39,473629.92,-14945.52,0,0,-1669.61,0,0,457014.79,july,2017,2017-07-01,2018
Halifax,39-Food,0,0,82280.59,0,-299.5,0,0,81981.09,july,2017,2017-07-01,2018
Halifax,40,236814.92,-7472.76,0,0,-834.81,73761.24,4016.41,306285,july,2017,2017-07-01,2018
Halifax,40-Food,0,0,36295.88,0,-132.12,0,480.53,36644.29,july,2017,2017-07-01,2018
Halifax,42,236814.92,-7472.76,0,-2564.22,-825.47,0,0,225952.47,july,2017,2017-07-01,2018
Halifax,42-Food,0,0,36295.88,0,-132.12,0,480.53,36644.29,july,2017,2017-07-01,2018
Halifax,43,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Halifax,44,10.57,0,0,0,-0.04,0,0,10.53,july,2017,2017-07-01,2018
Halifax,44 *524(c.),0,57635.93,0,0,-209.79,0,0,57426.14,july,2017,2017-07-01,2018
Halifax,45,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Halifax,46,118283.6,0,0,0,-430.55,0,0,117853.05,july,2017,2017-07-01,2018
Halifax,Total,1065553.93,27744.89,154872.35,-2564.22,-4534.01,73761.24,4977.47,1319811.65,july,2017,2017-07-01,2018
Harnett,39,712818.67,-22493.18,0,0,-2512.78,0,0,687812.71,july,2017,2017-07-01,2018
Harnett,39-Food,0,0,102758.49,0,-374.04,0,0,102384.45,july,2017,2017-07-01,2018
Harnett,40,356409.26,-11246.59,0,0,-1256.39,389102.12,-4968,728040.4,july,2017,2017-07-01,2018
Harnett,40-Food,0,0,88018.35,0,-320.39,0,-594.38,87103.58,july,2017,2017-07-01,2018
Harnett,42,356409.26,-11246.59,0,-3859.18,-1242.34,0,0,340061.15,july,2017,2017-07-01,2018
Harnett,42-Food,0,0,88018.35,0,-320.39,0,-594.38,87103.58,july,2017,2017-07-01,2018
Harnett,43,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Harnett,44,35.44,0,0,0,-0.13,0,0,35.31,july,2017,2017-07-01,2018
Harnett,44 *524(c.),0,392075.99,0,0,-1427.16,0,0,390648.83,july,2017,2017-07-01,2018
Harnett,45,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Harnett,46,177736.79,0,0,0,-646.96,0,0,177089.83,july,2017,2017-07-01,2018
Harnett,Total,1603409.42,347089.63,278795.19,-3859.18,-8100.58,389102.12,-6156.76,2600279.84,july,2017,2017-07-01,2018
Haywood,39,681745.55,-21512.66,0,0,-2403.25,0,0,657829.64,july,2017,2017-07-01,2018
Haywood,39-Food,0,0,108334.38,0,-394.34,0,0,107940.04,july,2017,2017-07-01,2018
Haywood,40,340872.71,-10756.33,0,0,-1201.62,20680.78,8152.6,357748.14,july,2017,2017-07-01,2018
Haywood,40-Food,0,0,41978.81,0,-152.8,0,975.39,42801.4,july,2017,2017-07-01,2018
Haywood,42,340872.71,-10756.33,0,-3690.95,-1188.19,0,0,325237.24,july,2017,2017-07-01,2018
Haywood,42-Food,0,0,41978.81,0,-152.8,0,975.39,42801.4,july,2017,2017-07-01,2018
Haywood,43,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Haywood,44,43.18,0,0,0,-0.16,0,0,43.02,july,2017,2017-07-01,2018
Haywood,44 *524(c.),0,3791.84,0,0,-13.8,0,0,3778.04,july,2017,2017-07-01,2018
Haywood,45,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Haywood,46,170266.45,0,0,0,-619.77,0,0,169646.68,july,2017,2017-07-01,2018
Haywood,Total,1533800.6,-39233.48,192292,-3690.95,-6126.73,20680.78,10103.38,1707825.6,july,2017,2017-07-01,2018
Henderson,39,1223080.57,-38594.63,0,0,-4311.53,0,0,1180174.41,july,2017,2017-07-01,2018
Henderson,39-Food,0,0,150249.64,0,-546.91,0,0,149702.73,july,2017,2017-07-01,2018
Henderson,40,611540.27,-19297.31,0,0,-2155.76,58646.02,28145.42,676878.64,july,2017,2017-07-01,2018
Henderson,40-Food,0,0,77898.74,0,-283.55,0,3367.35,80982.54,july,2017,2017-07-01,2018
Henderson,42,611540.27,-19297.31,0,-6621.73,-2131.66,0,0,583489.57,july,2017,2017-07-01,2018
Henderson,42-Food,0,0,77898.74,0,-283.55,0,3367.35,80982.54,july,2017,2017-07-01,2018
Henderson,43,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Henderson,44,32.09,0,0,0,-0.12,0,0,31.97,july,2017,2017-07-01,2018
Henderson,44 *524(c.),0,51569,0,0,-187.71,0,0,51381.29,july,2017,2017-07-01,2018
Henderson,45,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Henderson,46,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Henderson,Total,2446193.2,-25620.25,306047.12,-6621.73,-9900.79,58646.02,34880.12,2803623.69,july,2017,2017-07-01,2018
Hertford,39,193812.57,-6115.81,0,0,-683.22,0,0,187013.54,july,2017,2017-07-01,2018
Hertford,39-Food,0,0,47211.25,0,-171.85,0,0,47039.4,july,2017,2017-07-01,2018
Hertford,40,96906.28,-3057.9,0,0,-341.61,47332.42,1871.41,142710.6,july,2017,2017-07-01,2018
Hertford,40-Food,0,0,16911.72,0,-61.56,0,223.9,17074.06,july,2017,2017-07-01,2018
Hertford,42,96906.28,-3057.9,0,-1049.3,-337.79,0,0,92461.29,july,2017,2017-07-01,2018
Hertford,42-Food,0,0,16911.72,0,-61.56,0,223.9,17074.06,july,2017,2017-07-01,2018
Hertford,43,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Hertford,44,96.93,0,0,0,-0.35,0,0,96.58,july,2017,2017-07-01,2018
Hertford,44 *524(c.),0,35643.27,0,0,-129.74,0,0,35513.53,july,2017,2017-07-01,2018
Hertford,45,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Hertford,46,48295.88,0,0,0,-175.8,0,0,48120.08,july,2017,2017-07-01,2018
Hertford,Total,436017.94,23411.66,81034.69,-1049.3,-1963.48,47332.42,2319.21,587103.14,july,2017,2017-07-01,2018
Hoke,39,184318.65,-5816.22,0,0,-649.75,0,0,177852.68,july,2017,2017-07-01,2018
Hoke,39-Food,0,0,20761.98,0,-75.57,0,0,20686.41,july,2017,2017-07-01,2018
Hoke,40,92159.35,-2908.11,0,0,-324.87,209611.65,-8013.55,290524.47,july,2017,2017-07-01,2018
Hoke,40-Food,0,0,35847.92,0,-130.49,0,-958.75,34758.68,july,2017,2017-07-01,2018
Hoke,42,92159.35,-2908.11,0,-997.9,-321.24,0,0,87932.1,july,2017,2017-07-01,2018
Hoke,42-Food,0,0,35847.92,0,-130.49,0,-958.75,34758.68,july,2017,2017-07-01,2018
Hoke,43,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Hoke,44,0.84,0,0,0,0,0,0,0.84,july,2017,2017-07-01,2018
Hoke,44 *524(c.),0,195658.83,0,0,-712.2,0,0,194946.63,july,2017,2017-07-01,2018
Hoke,45,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Hoke,46,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Hoke,Total,368638.19,184026.39,92457.82,-997.9,-2344.61,209611.65,-9931.05,841460.49,july,2017,2017-07-01,2018
Hyde,39,92734.29,-2926.25,0,0,-326.9,0,0,89481.14,july,2017,2017-07-01,2018
Hyde,39-Food,0,0,6770.72,0,-24.65,0,0,6746.07,july,2017,2017-07-01,2018
Hyde,40,46367.15,-1463.13,0,0,-163.45,-12272.48,-545.79,31922.3,july,2017,2017-07-01,2018
Hyde,40-Food,0,0,3898.71,0,-14.19,0,-65.3,3819.22,july,2017,2017-07-01,2018
Hyde,42,46367.15,-1463.13,0,-502.06,-161.62,0,0,44240.34,july,2017,2017-07-01,2018
Hyde,42-Food,0,0,3898.71,0,-14.19,0,-65.3,3819.22,july,2017,2017-07-01,2018
Hyde,43,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Hyde,44,22.37,0,0,0,-0.08,0,0,22.29,july,2017,2017-07-01,2018
Hyde,44 *524(c.),0,2275.1,0,0,-8.28,0,0,2266.82,july,2017,2017-07-01,2018
Hyde,45,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Hyde,46,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Hyde,Total,185490.96,-3577.41,14568.14,-502.06,-713.36,-12272.48,-676.39,182317.4,july,2017,2017-07-01,2018
Iredell,39,2312659.03,-72976.56,0,0,-8152.44,0,0,2231530.03,july,2017,2017-07-01,2018
Iredell,39-Food,0,0,217255.03,0,-790.81,0,0,216464.22,july,2017,2017-07-01,2018
Iredell,40,1156329.53,-36488.28,0,0,-4076.22,-134226.73,-6652.42,974885.88,july,2017,2017-07-01,2018
Iredell,40-Food,0,0,117861.38,0,-429.02,0,-795.9,116636.46,july,2017,2017-07-01,2018
Iredell,42,1156329.53,-36488.28,0,-12520.68,-4030.65,0,0,1103289.92,july,2017,2017-07-01,2018
Iredell,42-Food,0,0,117861.38,0,-429.02,0,-795.9,116636.46,july,2017,2017-07-01,2018
Iredell,43,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Iredell,44,130.71,0,0,0,-0.48,0,0,130.23,july,2017,2017-07-01,2018
Iredell,44 *524(c.),0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Iredell,45,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Iredell,46,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Iredell,Total,4625448.8,-145953.12,452977.79,-12520.68,-17908.64,-134226.73,-8244.22,4759573.2,july,2017,2017-07-01,2018
Jackson,39,489618.28,-15450.03,0,0,-1725.97,0,0,472442.28,july,2017,2017-07-01,2018
Jackson,39-Food,0,0,58895,0,-214.38,0,0,58680.62,july,2017,2017-07-01,2018
Jackson,40,244809.07,-7725.01,0,0,-862.99,3625.31,12812.06,252658.44,july,2017,2017-07-01,2018
Jackson,40-Food,0,0,28800.33,0,-104.83,0,1532.85,30228.35,july,2017,2017-07-01,2018
Jackson,42,244809.07,-7725.01,0,-2650.78,-853.34,0,0,233579.94,july,2017,2017-07-01,2018
Jackson,42-Food,0,0,28800.33,0,-104.83,0,1532.85,30228.35,july,2017,2017-07-01,2018
Jackson,43,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Jackson,44,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Jackson,44 *524(c.),0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Jackson,45,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Jackson,46,121998.8,0,0,0,-444.08,0,0,121554.72,july,2017,2017-07-01,2018
Jackson,Total,1101235.22,-30900.05,116495.66,-2650.78,-4310.42,3625.31,15877.76,1199372.7,july,2017,2017-07-01,2018
Johnston,39,1743522.1,-55017.3,0,0,-6146.16,0,0,1682358.64,july,2017,2017-07-01,2018
Johnston,39-Food,0,0,174351.03,0,-634.64,0,0,173716.39,july,2017,2017-07-01,2018
Johnston,40,871761.06,-27508.65,0,0,-3073.08,222748.68,3463.09,1067391.1,july,2017,2017-07-01,2018
Johnston,40-Food,0,0,127754.59,0,-465.03,0,414.33,127703.89,july,2017,2017-07-01,2018
Johnston,42,871761.06,-27508.65,0,-9439.39,-3038.72,0,0,831774.3,july,2017,2017-07-01,2018
Johnston,42-Food,0,0,127754.59,0,-465.03,0,414.33,127703.89,july,2017,2017-07-01,2018
Johnston,43,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Johnston,44,-97.29,0,0,0,0.35,0,0,-96.94,july,2017,2017-07-01,2018
Johnston,44 *524(c.),0,247227.82,0,0,-899.91,0,0,246327.91,july,2017,2017-07-01,2018
Johnston,45,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Johnston,46,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Johnston,Total,3486946.93,137193.22,429860.21,-9439.39,-14722.22,222748.68,4291.75,4256879.18,july,2017,2017-07-01,2018
Jones,39,51485.17,-1624.63,0,0,-181.49,0,0,49679.05,july,2017,2017-07-01,2018
Jones,39-Food,0,0,3764.14,0,-13.7,0,0,3750.44,july,2017,2017-07-01,2018
Jones,40,25742.56,-812.31,0,0,-90.75,35259.04,-5833.79,54264.75,july,2017,2017-07-01,2018
Jones,40-Food,0,0,7216.53,0,-26.27,0,-697.97,6492.29,july,2017,2017-07-01,2018
Jones,42,25742.56,-812.31,0,-278.74,-89.73,0,0,24561.78,july,2017,2017-07-01,2018
Jones,42-Food,0,0,7216.53,0,-26.27,0,-697.97,6492.29,july,2017,2017-07-01,2018
Jones,43,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Jones,44,6.66,0,0,0,-0.02,0,0,6.64,july,2017,2017-07-01,2018
Jones,44 *524(c.),0,47777.15,0,0,-173.91,0,0,47603.24,july,2017,2017-07-01,2018
Jones,45,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Jones,46,0,0,0,0,0,0,0,0,july,2017,2017-07-01,2018
Jones,Total,102976.95,44527.9,18197.2,-278.74,-602.14,35259.04,-7229.73,192850.48,july,2017,2017-07-01,2018
Lee,39,710480.59,-22419.4,0,0,-2504.54,0,0,685556.65,july,2017,2017-07-01,2018
Lee,39-Food,0,0,105106.38,0,-382.59,0,0,104723.79,july,2017,2017-07-01,2018
Lee,40,355240.23,-11209.7,0,0,-1252.27,-3117.46,-12525.06,327135.74,july,2017,2017-07-01,2018
Lee,40-Food,0,0,40785.87,0,-148.46,0,-1498.52,39138.89,july,2017,2017-07-01,2018
Lee,42,355240.23,-11209.7,0,-3846.52,-1238.27,0,0,338945.74,july,2017,2017-07-01,2018
Lee,42-Food,0,0,40785.87,0,-148.46,0,-1498.52,39138.89,july,2017,2017-07-01,2018
